"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_INT","2024",87681.361,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_ADV","2024",167787.257,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_X","2024",92305.436,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_TOTAL","2024",111867.158,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_X","2024",102937.507,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_0","2024",55009.64,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_1","2024",64626.993,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_2","2024",84374.052,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_3","2024",107731.548,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_4","2024",164337.415,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_5","2024",237068.663,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_6","2024",369736.912,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_9","2024",113111.519,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_TOTAL","2024",121855.186,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_X","2024",113489.486,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_0","2024",63343.687,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_1","2024",64961.662,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_2","2024",93267.904,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_3","2024",115976.092,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_4","2024",176475.562,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_5","2024",269233.122,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_6","2024",369736.912,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_9","2024",122835.256,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_TOTAL","2024",90237.816,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_X","2024",81174.565,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_0","2024",37233.12,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_1","2024",63910.497,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_2","2024",59142.792,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_3","2024",86047.67,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_4","2024",136806.829,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_5","2024",167787.257,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_9","2024",92305.436,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_TOTAL","2023",125379.111,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_LTB","2023",39481.365,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_BAS","2023",74891.589,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_INT","2023",85078.014,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_ADV","2023",148025.628,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_X","2023",126687.481,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_TOTAL","2023",131284.572,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_LTB","2023",40032.391,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_BAS","2023",57646.605,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_INT","2023",82367.878,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_ADV","2023",194777.546,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_X","2023",133247.91,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_TOTAL","2023",113924.29,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_LTB","2023",,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_BAS","2023",112022.467,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_INT","2023",95044.53,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_ADV","2023",130440.635,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_X","2023",113956.758,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_TOTAL","2023",125379.111,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_0","2023",39481.365,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_1","2023",47954.479,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_2","2023",96001.1,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_3","2023",84757.404,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_4","2023",,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_5","2023",148025.628,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_ISCED11_9","2023",126687.481,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_TOTAL","2023",131284.572,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_0","2023",40032.391,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_1","2023",51376.073,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_2","2023",65138.209,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_3","2023",82159.682,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_4","2023",,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_5","2023",194777.546,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_9","2023",133247.91,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_TOTAL","2023",113924.29,,,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_0","2023",,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_1","2023",29148.827,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_2","2023",134486.335,"U",,"T30:2","R1:3513"
"AGO","BA:13951","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_3","2023",96834.806,"U",,"T30:2","R1:3513"
